document_id,evidence_queries
-000-722-jointletter_commissionercanete_ceo_20.11.18_dec2020.pdf,"['Alignment with IPCC on Climate Action', 'Communication of Climate Science', 'GHG Emission Regulation']"
-000-741-Uniper_Submission_Welsh-Govt-Consultation_Oct18_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-499-Shell_2020_Twitter4thMay_May2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-903-CoalIndia_EconomicTimes_Dec21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-262-General-Electric_Market-Watch-GE-CEO-Rebukes-Trump_04-04-20187.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-102-Transcanada_Keystone_Review_Letter_November_16_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-371-RWE_Utility-Week-Carbon-Price-Floor-Makes-No-Sense_08-08-2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Carbon Tax']"
-000-080-Valero_Energy_Consoultation_with_energy_and_climate_change_committee_September_24_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-835-RioTinto_CDP-2020.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax']"
-000-745-RioTinto_Industry-Association-Disclosure-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-817-CEZ_2030_Target_public_consultation_June2020.pdf,"['GHG Emission Regulation', 'Energy and Resource Efficiency', 'Emissions Trading', 'Renewable Energy']"
-000-034-Letter_to_Barroso_June_18_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-243-CEZ_Corporate-Website-Generation-Capacity-Mechanisms-Internal-Market_17-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-699-Picking_up_the_pace_accessedOctober2020.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-706-Bluescope_Twitter_Aug18_accessedOct20.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-379-Chevron_SustainabilityReportHighlights_2017_p.12.pdf,"['Transparency on Legislation', 'Alignment with IPCC on Climate Action']"
-000-277-Vale_2016-20-F-Form_18-05-2017.pdf,"['GHG Emission Regulation', 'Communication of Climate Science', 'Emissions Trading', 'Support of UN Climate Process']"
-001-026-ATAG-declaration_10-21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-258-Southern-Company_Consultation_Florida-CPP_06-03-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-730-IncitecPivot_MarketForces_12.18_jan2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-894-ultratechcement_CDP2021_dec2021.pdf,"['Transparency on Legislation', 'GHG Emission Regulation']"
-000-718-Rolls-Royce_Fortune_Net-Zero-2020_25-11-2020.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
"-000-745-Texas_power_failures_show_limitations_of_renewables_in_extreme_weather,_says_US_energy_leader.pdf","['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-860-saint-gobain_latribune_carbonneutrality-batiments_8.10.21_oct2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-379-Duke_Energy_Climate_Report_to_Shareholders_November_2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-891-VolvoGroup_ETS-Nov21_Accessed-Dec21.pdf,"['Emissions Trading', 'Supporting the Need for Regulations']"
-001-021-Cefic-roundtable_2021.02.15_Meeting_DGENER_jul2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-743-Unilever_Submission_CPP_April18.pdf,"['Communication of Climate Science', 'GHG Emission Regulation']"
-000-380-Occidental__CDP_2017_Climate_Programme_Report.pdf,"['Disclosure on Relationships', 'GHG Emission Regulation', 'Carbon Tax']"
-000-054-84_Phillips-66---Q2-:-D1_54713_2015-06-27_21:35.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-380-Chevron_ClimateChangeResilience_2018_p.20.pdf,"['Support of UN Climate Process', 'Communication of Climate Science']"
-000-902-Bayer_testimony_H-Agri-committee_23.9.21_jan2022.pdf,"['Land Use', 'Alignment with IPCC on Climate Action']"
-001-085-Rolls-Royce_UK-consultation_09-21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-394-Valero_2017_WelshEnvironmentAct_July2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency', 'Supporting the Need for Regulations']"
-000-096-CERES_Statement_Paris_Agreement_October_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-744-Imperial_Oil_SEC_10k_Filing_2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-240-EON_Policy-Document_Expectation-On-Paris-Climate-Agreement_10-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Support of UN Climate Process']"
-000-394-Carbon-pricing-declaration-november-2018.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-298-68_Nissan---Q4-:-D6_298884_2017-09-04_15:28.pdf,"['Support of UN Climate Process', 'Supporting the Need for Regulations']"
-000-705-81195_ArcelorMittal---Q6-:-D1_705251_2020-10-19_11:14.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-719-Fortum_CDP-Questionnaire-2020_25-11-2020.pdf,"['Renewable Energy', 'Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
-000-835-PTTGC_ISR2020_p.160_aug2021.pdf,"['Transparency on Legislation', 'Emissions Trading']"
-000-065-ChevronCorpExtract_CDP2014_June.10.2015.pdf,"['Disclosure on Relationships', 'GHG Emission Regulation']"
-000-385-2017_Citizenship_Report_10_24.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-000-068-NissanExtract_CDP2014_July_17_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Disclosure on Relationships', 'Renewable Energy']"
-000-393-NRG_Energy_2018_Climate_Change_Principles_June_2019.pdf,"['Transparency on Legislation', 'Supporting the Need for Regulations']"
"-000-819-Transform_to_Net_Zero_Q1,2,3_July_2021_July_2021.pdf","['GHG Emission Regulation', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-289-Joint-BICEP-Letter_IMO-Shipping-Regulations_20-07-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-724-en_sustainability_report_2020.pdf,"['Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-257-Berkshire-Hathaway_MidAmerican-Comment_CPP_27-02-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-378-Climate_change___Imperial.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-736-Bayer_stories_decarbonisation_20.1.21_jan2021.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-997-Renault_NZ_Consultation-Nov2021_Accessed-Jun2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-402-Fortum_2018_EUPositionPaper_Aug2019_Q3.pdf,"['Emissions Trading', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-751-Sasol_Climate_Change_Report_2019_Summary_of_South_Africa's_policy_instruments.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation', 'Carbon Tax']"
-000-169-CLEAN_POWER_PLAN_RESPONSES_march_11_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-845-Chevron_Sustainability_Report_2020_p12.pdf,"['Emissions Trading', 'Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-868-ssab_pressrelease_firstmovers_4.11.21_nov2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Supporting the Need for Regulations']"
-001-019-Suzano_2050Agora_President_solutions_10.11.21_jul2022.pdf,"['Land Use', 'Alignment with IPCC on Climate Action']"
-000-742-TC_Sustainability_report_2020_pg16.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-938-Ford_ERM_Sustainability-Interview_02-2022.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-563-BHP_2019_CEOSpeechFT_Sept2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Supporting the Need for Regulations']"
-000-892-Enel_postff55_RED_FeedbackNov2021_AccessedDec2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Renewable Energy']"
-000-783-basf_handelsblatt_ceo_EEG_26.5.21_jun21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations', 'Renewable Energy']"
-001-117-pemex_comment_methane_10.9.18_feb2023.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Emissions Trading', 'Carbon Tax', 'Land Use', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-775-euractiv_etsccfd_10.5.21_may21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
-000-395-Danone_Response_2018.pdf,"['Transparency on Legislation', 'Disclosure on Relationships']"
-000-398-APMM_Sustainability_Report_2018_A3_190228.pdf,"['Transparency on Legislation', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-455-BP_2019_WAEPAGHG_March2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-757-Wayerhaeuser_2019_Annual_Report_and_Form_10-K_March2021.pdf,"['Supporting the Need for Regulations', 'Carbon Tax']"
-000-743-44_General-Motors---Q10-:-D5_743091_2021-02-12_13:45.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-177-81195_ArcelorMittal---Q7-:-D1_177723_2016-08-02_13:52.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Supporting the Need for Regulations']"
-000-705-81195_ArcelorMittal---Q6-:-D2_705296_2020-10-19_11:28.pdf,"['Energy Transition & Zero Carbon Technologies', 'Carbon Tax']"
-000-837-BMW_Meeting-Notes_VDA-EU-Commission_08-2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-253-Fortum_Policy-Position_COP21_30-01-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Emissions Trading', 'Carbon Tax']"
-000-564-1_5c_paper_final_CEOStatement.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-000-372-Panasonic_Panasonic_Environment_Vision_2050_10-09-2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process']"
-001-051-Edison-EDF_EPBD_Consultation_June_2021_September_2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-279-Rio-Tinto_2016-CDP-Information-Request_01-06-2017.pdf,"['Transparency on Legislation', 'Disclosure on Relationships', 'Carbon Tax']"
-000-723-United-Airlines_2020-CDP-Information_Request_08-12-2020.pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-857-Glasgow_is_Our_Business_October_2021.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-400-Dow_AdvancedManufacturingPlanforArgentina_March2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-394-ElPais_ThereconciliationofHomosapiens'withnature_05Jul2019.pdf,"['Energy Transition & Zero Carbon Technologies', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Carbon Tax']"
-000-699-Riviera_-_News_Content_Hub_-_Shell_Germany_outlines_plan_to_‘rebuild’_around_offshore_wind_and_green_H2.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-391-WorldEconomicForum_OpenLetterfromBusinesstoWorldLeaders_29Nov2018.pdf,"['Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-304-ENI_Consultation_2012-EU-Energy-Efficiency_02-10-2017.pdf,"['Energy and Resource Efficiency', 'Emissions Trading']"
-000-741-Uniper_Submission_Capacity-Market-EPS-Review_Oct18_accessedFeb21.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-240-Iberdrola_CDPClimateChangeResponse2016_29.11.2016.pdf,"['Renewable Energy', 'Energy and Resource Efficiency', 'Emissions Trading', 'Carbon Tax']"
-000-972-Iberdrola_CEO_EuropaPress_November2021_AccessedMay2022.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-742-SSE_CBAMQuestionnaireResponseJuly2020_AccessedFeb2021.pdf,"['Emissions Trading', 'Carbon Tax']"
-000-173-170168_Heidelberg-Cement---Q9-:-D1_173269_2016-04-26_07:40.pdf,"['Transparency on Legislation', 'Renewable Energy']"
-000-020-Dow_US_Policy_Recommendations_Energy_Trade_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Energy and Resource Efficiency']"
-000-300-Total_ConsutlationResponse_Preparation_of_a_new_Renewable_Energy_Directive_Feb2016_27.09.2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Renewable Energy']"
-000-730-Repsol_response_to_EU_consultation_on_2050_climate_law.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-090-White_House_Announces_Commitments_to_the_American_Business_Act_on_Climate_Pledge___whitehouse_October_20_2015.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-741-saint-gobain_societal_climatereg_16.11.20_feb2021.pdf,"['Energy and Resource Efficiency', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-400-Dow_AdvancedManufacturingPlanforBrazil_February2018.pdf,"['GHG Emission Regulation', 'Alignment with IPCC on Climate Action']"
-000-832-Iberdrola_Point_of_no_return_or_opportunity_to_consolidate_a_new_path__-_CEOopinionAug2021.pdf,"['Communication of Climate Science', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-847-TotalEnergies_2021_universal-reg-doc_Sep2021.pdf,"['Energy Transition & Zero Carbon Technologies', 'Support of UN Climate Process', 'Alignment with IPCC on Climate Action', 'Supporting the Need for Regulations']"
-000-436-PepsiCo_2019_2degrees_Dec2019.pdf,"['Support of UN Climate Process', 'Communication of Climate Science', 'Alignment with IPCC on Climate Action']"
-000-399-Devon_Energy_The_Future_of_Energy.pdf,"['Energy Transition & Zero Carbon Technologies', 'Supporting the Need for Regulations']"
-000-395-OMV_OMVpresentstheSustainabilityStrategy2025_29Nov2018.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-719-Bayer_CDP2020_nov2020.pdf,"['Energy Transition & Zero Carbon Technologies', 'Transparency on Legislation', 'Renewable Energy']"
-000-239-American-Electric-Power_Consultation-Response_Clean-Power-Plan_06-01-2017(1).pdf,"['Energy and Resource Efficiency', 'GHG Emission Regulation']"
-000-232-Holcim_positionpaper_co2_regulations_May20_2016.pdf,"['GHG Emission Regulation', 'Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-484-BP_2020_CallingForAPriceonCarbon_March2020.pdf,"['Emissions Trading', 'Supporting the Need for Regulations', 'Carbon Tax']"
-000-181-China_Steel_2016_CDP_Climate_Change_response_24.08.2016.pdf,"['Emissions Trading', 'Transparency on Legislation', 'Disclosure on Relationships', 'Renewable Energy', 'Energy and Resource Efficiency']"
-000-300-ENI_Corporate-Website_Decarbonization-Statement_26-09-2017.pdf,"['Energy Transition & Zero Carbon Technologies', 'Alignment with IPCC on Climate Action']"
-000-453-Exxon_2020_TIMECLC_Feb2020.pdf,"['Supporting the Need for Regulations', 'Carbon Tax']"
-000-842-BP_2021_supporting-net-zero-no-timeline.pdf,"['Support of UN Climate Process', 'Alignment with IPCC on Climate Action']"
-000-430-Exelon_Reuters_article.pdf,"['Energy Transition & Zero Carbon Technologies', 'GHG Emission Regulation']"
-000-173-Heidelbergcement_annualreport_2015_April26_2016.pdf,"['Energy Transition & Zero Carbon Technologies', 'Emissions Trading']"
